------- Con k=20 ofv=15531.32922525641-------
-- Cluster 1 --

399.9924, 422.41138

-- Cluster 2 --

395.9207, 570.9221

-- Cluster 3 --

403.41068, 873.8838

-- Cluster 4 --

404.18515, 863.2685

-- Cluster 5 --

405.87988, 1115.2166

-- Cluster 6 --

395.92535, 524.1708

-- Cluster 7 --

399.62988, 899.68005

-- Cluster 8 --

404.09897, 882.9971

-- Cluster 9 --

395.25568, 1138.8823

-- Cluster 10 --
399.4667, 1163.6187
399.46985, 1163.5952
399.47623, 1163.5901
399.99026, 1164.7563
399.4654, 1163.6184
399.4684, 1163.5952
399.3663, 1164.4551
399.3663, 1164.4551
399.42056, 1164.5222
399.1288, 1164.4647
399.1536, 1164.3677
399.19644, 1163.7954
398.01917, 1163.84
399.73816, 1163.9487
399.04984, 1164.2556
399.02896, 1164.0714
398.93298, 1164.3793
399.86154, 1163.7242
399.24118, 1162.6729
399.71655, 1163.0978
399.79437, 1163.9713
398.63696, 1163.1547
400.47635, 1165.0947
400.06314, 1164.683
399.11777, 1164.3438
398.42502, 1161.9803
398.79825, 1164.7411
400.14203, 1164.8458
400.2968, 1162.9403
398.53, 1163.771
399.09827, 1162.4034
400.8265, 1161.6525
400.38715, 1164.4104
398.9522, 1162.5146
398.8709, 1163.884
399.34464, 1163.1571
398.74915, 1165.205
397.3997, 1161.4222
400.83505, 1164.4622
400.845, 1163.2959
398.14337, 1161.7632
401.46924, 1171.2289
401.05106, 1165.5027
399.7663, 1164.2394
398.9774, 1163.4114
399.0591, 1164.3414
399.4711, 1163.5908
399.4711, 1163.5908
397.7486, 1165.0546
400.12518, 1164.1984
398.33234, 1162.9606
400.12518, 1164.1984
400.12518, 1164.1984
399.46436, 1163.6144
402.29034, 1162.3387
399.1417, 1164.8362
399.13467, 1165.1785
399.4649, 1163.5978
399.46524, 1163.5874
400.45197, 1164.363
398.95193, 1163.4415
399.9799, 1164.2153
399.14224, 1164.5709
399.58954, 1165.2169
399.46436, 1163.6144
400.58923, 1163.1261
399.0717, 1164.1246
399.5851, 1165.2169
399.47125, 1163.5934
399.46436, 1163.6144
399.46436, 1163.6144
399.1407, 1164.6698
399.46634, 1163.5935
399.3923, 1164.5374
399.2767, 1164.5011
399.47223, 1163.5935
399.19415, 1164.6139
399.42633, 1164.5923
399.7277, 1163.2809
399.4713, 1163.5934
399.46436, 1163.6144
399.2767, 1164.5011
399.11014, 1164.1355
399.46436, 1163.6144
399.46436, 1163.6144
399.46436, 1163.6144
399.14435, 1164.6752
399.2767, 1164.5011
399.2767, 1164.5011
399.98624, 1164.7517
399.11014, 1164.1355
399.14435, 1164.6752
399.11014, 1164.1355
399.472, 1163.5945
399.472, 1163.5945
399.4734, 1163.5902
399.472, 1163.5945
399.46368, 1163.5988
399.11014, 1164.1355
399.46426, 1163.5989
399.46454, 1163.5986
399.46417, 1163.599
399.1201, 1166.4977
399.46677, 1163.5948
399.11014, 1164.1355
399.11014, 1164.1355
399.4748, 1163.5967
399.46436, 1163.6144
400.59894, 1163.0059
400.54294, 1163.5687
399.2767, 1164.5011
399.46436, 1163.6144
399.11014, 1164.1355
399.46436, 1163.6144
399.46436, 1163.6144
399.40472, 1163.4858
398.48975, 1167.4161
399.5884, 1163.153
398.18317, 1164.43
399.95975, 1164.911
399.18237, 1163.7262
399.1125, 1165.705
399.46436, 1163.6144
399.0301, 1164.2559
399.2767, 1164.5011
399.15286, 1163.7297
399.43387, 1164.618
399.0659, 1164.8373
399.43387, 1164.618
399.14435, 1164.6752
400.33716, 1163.4431
399.11014, 1164.1355
399.11963, 1166.4604
399.43387, 1164.618
396.9103, 1163.2677
399.2147, 1164.1812
399.46747, 1164.3514
399.11783, 1164.2883
400.31815, 1163.1777
399.11014, 1164.1355
400.1123, 1163.5862
399.1516, 1164.6505
399.1595, 1161.1816
399.9953, 1164.2855
399.11014, 1164.1355
399.0, 1164.4167
399.11136, 1164.6571
399.0629, 1165.048
399.7524, 1163.853
399.2767, 1164.5011
399.18414, 1165.1628
400.02582, 1164.8771
400.02734, 1164.8673
402.20972, 1162.4
399.4662, 1163.5945
399.2834, 1163.6034
398.9369, 1166.5594
399.4265, 1164.5923
399.39383, 1164.6833
399.11343, 1162.296
397.68106, 1163.5709
398.89716, 1166.7522
397.1089, 1159.8855
399.42752, 1164.6124
400.04532, 1164.753
399.24292, 1164.5999
399.6575, 1164.1948
399.1152, 1166.4445
400.384, 1164.3044
399.2876, 1163.6102
399.11014, 1164.1355
399.11014, 1164.1355
399.76624, 1163.1913
401.29163, 1166.5173
399.23755, 1164.4341
399.44235, 1163.5214
399.2767, 1164.5011
399.3839, 1164.3728
399.22055, 1164.5812
398.97, 1166.4216
400.4262, 1168.1147
399.67453, 1161.1528
400.49374, 1166.7944
399.11014, 1164.1355
399.11014, 1164.1355
399.15884, 1163.4686
400.19693, 1163.7772
398.953, 1164.459
398.64896, 1162.9257
399.87683, 1163.8715
400.34778, 1164.2097
399.14404, 1163.1178
399.2767, 1164.5011
400.4119, 1165.1964
398.09772, 1165.394
398.55072, 1163.93
398.33194, 1163.1066
399.987, 1164.3145
398.73706, 1163.7032
399.11014, 1164.1355
399.1942, 1164.6139
399.6182, 1165.3157
399.0195, 1166.936
399.46436, 1163.6144
399.14435, 1164.6752
399.15125, 1164.444
398.53964, 1163.1969
399.10358, 1164.6095
399.77637, 1164.0726
399.7884, 1163.7122
400.01205, 1164.188
400.0598, 1163.5809
399.11014, 1164.1355
399.472, 1163.5945
399.92206, 1163.1713
399.74005, 1163.8704
398.99707, 1162.8818
398.48587, 1165.419
400.55588, 1163.064
399.12964, 1161.9496
399.69836, 1165.0967
399.2767, 1164.5011
399.11014, 1164.1355
399.72565, 1163.4788
399.05612, 1165.186
399.2767, 1164.5011
397.67896, 1164.4583
402.0598, 1167.3499
402.28482, 1162.7277
399.5698, 1163.434
399.46436, 1163.6144
399.30423, 1164.41
399.11014, 1164.1355
400.04532, 1164.753
399.25568, 1164.6125
400.0278, 1164.8651
399.14435, 1164.6752
399.13583, 1165.6244
399.26492, 1164.6757
399.14438, 1161.8867
400.0896, 1164.1898
400.47467, 1163.6078
399.2973, 1165.0018
399.50006, 1167.3673
399.14868, 1162.7405
400.32852, 1164.1781
399.5462, 1164.21
400.1219, 1164.1385
403.84842, 1168.6486
399.11542, 1166.4608
399.60883, 1163.2483
399.04062, 1163.4619
399.25806, 1164.6182
398.51355, 1164.2096
398.653, 1165.0626
397.68106, 1163.5709
399.2767, 1164.5011
399.11014, 1164.1355
398.79196, 1163.9242
398.8735, 1166.8971
399.11014, 1164.1355
398.95673, 1164.9045
401.06955, 1163.8398
400.02496, 1164.7777
398.12546, 1163.7594
397.80328, 1163.697
397.69843, 1163.3866
398.8461, 1163.798
399.4789, 1164.4146
399.86298, 1163.2012
399.21967, 1164.575
399.07535, 1165.0402
399.3532, 1162.6204
400.0367, 1164.8676
399.20767, 1164.8915
399.11014, 1164.1355
399.30807, 1165.9923
399.546, 1167.444
399.35666, 1162.7203
401.4256, 1166.6632
399.86398, 1163.2736
401.37735, 1166.6278
399.3032, 1166.0591
403.30078, 1166.5812
403.30078, 1166.5812
399.00128, 1163.8167
399.47064, 1164.395
398.48068, 1164.753
399.1147, 1164.502
398.98593, 1164.1289
399.74005, 1163.8704
398.9748, 1163.4099
398.90027, 1164.68
399.87564, 1163.7147
398.38635, 1162.9817
398.72464, 1163.1259
400.9039, 1163.6465
400.16348, 1163.778
403.20535, 1166.3566
400.0085, 1164.8629
399.5495, 1163.7678
398.30313, 1163.0619
399.11014, 1164.1355
399.7021, 1163.4808
399.701, 1163.4808
399.3429, 1164.5616
400.1465, 1164.2244
399.11014, 1164.1355
398.1976, 1163.748
399.11014, 1164.1355
401.0227, 1162.9642
402.38412, 1161.3285
399.93777, 1163.4048
399.1117, 1166.4515
399.29633, 1165.0802
400.69193, 1164.2329
398.1978, 1163.7479
402.34235, 1162.0529
399.11014, 1164.1355
399.21988, 1167.6996
399.8314, 1163.493
399.46844, 1163.5941
399.24432, 1164.5046
398.69528, 1166.8477
399.46042, 1164.3885
399.30725, 1165.2483
399.7593, 1164.9792
399.11014, 1164.1355
399.4713, 1163.5934
399.27652, 1164.4019
399.16196, 1166.6356
399.34164, 1162.8318
398.16528, 1164.6355
399.37244, 1164.6304
399.35852, 1162.4392
399.37253, 1164.6292
401.48962, 1162.935
399.11813, 1166.4869
400.59122, 1163.0739
398.67545, 1164.3418
399.8975, 1165.0181
398.6402, 1164.895
398.64896, 1162.9257
400.4994, 1163.5088
398.4828, 1163.2325
400.8148, 1164.1924
399.58133, 1164.1389
399.26025, 1165.7029
400.11942, 1164.1581
399.23013, 1164.6597
398.78613, 1167.051
399.41046, 1164.5629
400.68323, 1168.344
399.19754, 1162.8575
399.11014, 1164.1355
397.70114, 1163.4058
399.27823, 1166.4596
399.4087, 1161.1973
399.69675, 1167.2509
400.72076, 1165.7634
399.52573, 1163.4985
399.30807, 1165.9923
399.46436, 1163.6144
399.11014, 1164.1355
399.57153, 1164.3202
399.32098, 1166.8381
399.4082, 1164.6246
399.15665, 1164.2982
399.28064, 1163.6083
399.98846, 1163.4547
399.07996, 1164.1096
399.14435, 1164.6752
399.10873, 1164.1367
399.46436, 1163.6144
398.70157, 1162.9725
399.46436, 1163.6144
400.365, 1163.1808
398.84015, 1164.69
398.84015, 1164.69
399.26242, 1164.6735
399.29987, 1163.9564
399.57678, 1163.4073
399.93286, 1163.7637
398.91306, 1164.7975
399.90405, 1164.2749
398.8132, 1163.5743
399.20773, 1163.7953
399.99207, 1164.9116
399.37204, 1164.6876
398.54688, 1163.777
399.25204, 1164.8873
399.744, 1163.8737
399.49887, 1163.1304
399.1806, 1163.0969
399.84143, 1163.0272
399.25504, 1164.1735
398.7209, 1164.3416
399.58746, 1163.6399
399.23965, 1165.3213
400.8698, 1164.1823
399.6454, 1162.9286
399.10962, 1166.3862
399.46985, 1163.5952
399.65527, 1163.0488
399.1432, 1164.6753
399.472, 1163.5945
399.0978, 1164.3374
399.10873, 1164.1367
399.471, 1163.5936
399.46985, 1163.5952
399.13467, 1165.1785
399.82184, 1163.0166
399.6943, 1164.4208
399.5266, 1164.5659
399.07977, 1164.1923
399.43082, 1165.0763
399.46985, 1163.5952
399.10233, 1163.7684
399.46448, 1163.594
399.67563, 1163.4506
399.95596, 1164.3865
399.9235, 1164.8668
400.36462, 1163.3984
399.4265, 1164.5923
399.10873, 1164.1367
400.14755, 1164.7465
399.10873, 1164.1367
399.10873, 1164.1367
399.14145, 1163.0983
399.47736, 1163.4337
399.151, 1163.7723
400.01364, 1164.9294
398.43323, 1163.787
400.58917, 1163.1262
399.0978, 1164.3374
399.472, 1163.5945
399.69687, 1163.9589
399.22775, 1164.3284
399.12637, 1162.8937
399.02408, 1164.6914
399.2317, 1164.5857
399.05298, 1165.0526
399.2968, 1164.4695
399.2828, 1164.5242
399.7226, 1164.1749
398.60312, 1163.7268
397.36566, 1163.4993
399.3128, 1164.9098
398.54236, 1163.7743
399.22012, 1164.574
399.3104, 1164.7346
399.58667, 1164.6233
399.61246, 1164.4597
398.73, 1163.7134
399.83838, 1164.3083
